"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato";"peso_upt"
"18439";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1224,1515258;"Médio incompleto";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18440";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1750;"Fundamental completo";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18441";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1800;"Médio completo";"Masculino";"Preta";54,089552238806;3624;533200108;1,0339613963039
"18442";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";2006,80578;"Médio completo";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18443";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1505,104335;"Médio incompleto";"Masculino";"Outros";64,3086419753086;5209;533200105;1,0339613963039
"18444";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1200;"Médio completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18445";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1103,743179;"Médio completo";"Feminino";"Outros";63,7101449275362;4396;533200206;1,0339613963039
"18446";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Metrô";"Entre 30 minutos e 1 hora";1505,104335;"Superior incompleto";"Feminino";"Branca";63,7101449275362;4396;533200206;1,0339613963039
"18447";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1204,083468;"Fundamental incompleto";"Masculino";"Preta";45,3913043478261;4176;533200109;1,0339613963039
"18448";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";2006,80578;"Médio completo";"Feminino";"Branca";73,5694444444444;5297;533200205;1,0339613963039
"18449";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1404,764046;"Médio completo";"Masculino";"Outros";77,8333333333333;4203;533200106;1,0339613963039
"18450";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";3010,20867;"Médio incompleto";"Masculino";"Branca";37,9692307692308;2468;533200111;1,0339613963039
"18451";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";800;"Médio incompleto";"Feminino";"Amarela";47,0357142857143;3951;533200208;1,0339613963039
"18452";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";1505,104335;"Fundamental completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18453";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1103,743179;"Médio completo";"Feminino";"Branca";66,7323943661972;4738;533200204;1,0339613963039
"18454";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1300;"Médio completo";"Feminino";"Outros";52,5;3570;533200210;1,0339613963039
"18455";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1500;"Fundamental incompleto";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18456";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1800;"Médio incompleto";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18457";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1505,104335;"Médio completo";"Masculino";"Preta";77,8333333333333;4203;533200106;1,0339613963039
"18458";"Leste";"Sol Nascente / Pôr do Sol";"Sul";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1826,1932598;"Médio completo";"Masculino";"Branca";54,089552238806;3624;533200108;1,0339613963039
"18459";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1410;"Médio completo";"Feminino";"Outros";63,7101449275362;4396;533200206;1,0339613963039
"18460";"Leste";"Sol Nascente / Pôr do Sol";"Sul";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1320;"Médio completo";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18461";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";2006,80578;"Médio completo";"Feminino";"Outros";63,7101449275362;4396;533200206;1,0339613963039
"18462";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";2006,80578;"Médio completo";"Masculino";"Amarela";77,8333333333333;4203;533200106;1,0339613963039
"18463";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1605,444624;"Médio completo";"Masculino";"Preta";70,8571428571428;3472;533200107;1,0339613963039
"18464";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1200;"Superior incompleto";"Feminino";"Branca";63,7101449275362;4396;533200206;1,0339613963039
"18465";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1300;"Fundamental incompleto";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18466";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1103,743179;"Médio incompleto";"Feminino";"Outros";73,5694444444444;5297;533200205;1,0339613963039
"18467";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";602,041734;"Fundamental incompleto";"Masculino";"Outros";77,8333333333333;4203;533200106;1,0339613963039
"18468";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";1003,40289;"Fundamental incompleto";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18469";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1003,40289;"Médio incompleto";"Masculino";"Preta";70,1739130434783;4842;533200104;1,0339613963039
"18470";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1200;"Médio completo";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18471";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";2006,80578;"Médio completo";"Masculino";"Branca";57,7741935483871;3582;533200110;1,0339613963039
"18472";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Metrô";"Entre 30 minutos e 1 hora";1505,104335;"Médio completo";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18473";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";1404,764046;"Médio incompleto";"Masculino";"Branca";45,3913043478261;4176;533200109;1,0339613963039
"18474";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Acima de 1 hora e 30 minutos";1505,104335;"Superior completo";"Feminino";"Outros";73,5694444444444;5297;533200205;1,0339613963039
"18475";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1204,083468;"Médio incompleto";"Masculino";"Branca";45,3913043478261;4176;533200109;1,0339613963039
"18476";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1505,104335;"Médio completo";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18477";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";2006,80578;"Médio completo";"Feminino";"Preta";73,5694444444444;5297;533200205;1,0339613963039
"18478";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";2006,80578;"Fundamental incompleto";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18479";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";2608,847514;"Fundamental incompleto";"Masculino";"Preta";45,3913043478261;4176;533200109;1,0339613963039
"18480";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";1200;"Médio completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18481";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";1103,743179;"Superior incompleto";"Masculino";"Outros";70,1739130434783;4842;533200104;1,0339613963039
"18482";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1204,083468;"Médio completo";"Masculino";"Outros";77,8333333333333;4203;533200106;1,0339613963039
"18483";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1304,423757;"Fundamental completo";"Feminino";"Branca";73,5694444444444;5297;533200205;1,0339613963039
"18484";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1204,083468;"Fundamental incompleto";"Masculino";"Branca";57,7741935483871;3582;533200110;1,0339613963039
"18485";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";2508,507225;"Superior incompleto";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18486";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Motocicleta";"Entre 1 hora e 1 hora e 30 minutos";1800;"Médio completo";"Masculino";"Branca";64,3086419753086;5209;533200105;1,0339613963039
"18487";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Médio completo";"Masculino";"Amarela";54,089552238806;3624;533200108;1,0339613963039
"18488";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Fundamental incompleto";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18489";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Transporte privado (empresa de aplicativo)";"Entre 1 hora e 1 hora e 30 minutos";1300;"Médio completo";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18490";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";2207,486358;"Fundamental incompleto";"Masculino";"Branca";57,7741935483871;3582;533200110;1,0339613963039
"18491";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";380,28969531;"Superior incompleto";"Feminino";"Branca";66,7323943661972;4738;533200204;1,0339613963039
"18492";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";1204,083468;"Fundamental completo";"Masculino";"Outros";70,8571428571428;3472;533200107;1,0339613963039
"18493";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1100;"Médio completo";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18494";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1500;"Fundamental incompleto";"Masculino";"Preta";45,3913043478261;4176;533200109;1,0339613963039
"18495";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";2150;"Médio completo";"Feminino";"Branca";44,48;4448;533200209;1,0339613963039
"18496";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2410;"Superior incompleto";"Masculino";"Branca";70,8571428571428;3472;533200107;1,0339613963039
"18497";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Bicicleta";"Até 30 minutos";888;"Médio completo";"Masculino";"Branca";37,9692307692308;2468;533200111;1,0339613963039
"18498";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1500;"Fundamental completo";"Masculino";"Branca";37,9692307692308;2468;533200111;1,0339613963039
"18499";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1250;"Médio completo";"Feminino";"Outros";52,5;3570;533200210;1,0339613963039
"18500";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1480,01926275;"Sem instrução";"Masculino";"Preta";45,3913043478261;4176;533200109;1,0339613963039
"18501";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1103,743179;"Médio completo";"Masculino";"Preta";37,9692307692308;2468;533200111;1,0339613963039
"18502";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";2508,507225;"Fundamental completo";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18503";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";2508,507225;"Superior completo";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18504";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1200;"Fundamental incompleto";"Feminino";"Branca";33,7205882352941;2293;533200211;1,0339613963039
"18505";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1500;"Médio completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18506";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 1";"Automóvel";"Entre 30 minutos e 1 hora";5017,01445;"Fundamental completo";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18507";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Médio completo";"Masculino";"Preta";64,3086419753086;5209;533200105;1,0339613963039
"18508";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1605,444624;"Médio completo";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18509";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1204,083468;"Médio completo";"Feminino";"Outros";44,48;4448;533200209;1,0339613963039
"18510";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1204,083468;"Médio completo";"Masculino";"Outros";37,9692307692308;2468;533200111;1,0339613963039
"18511";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1500;"Médio completo";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18512";"Leste";"Sol Nascente / Pôr do Sol";"Leste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2086,07460831;"Fundamental completo";"Masculino";"Outros";46,5483870967742;1443;533200112;1,0339613963039
"18513";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";2000;"Superior completo";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18514";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";3000;"Médio completo";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18515";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";501,701445;"Médio incompleto";"Masculino";"Preta";70,1739130434783;4842;533200104;1,0339613963039
"18516";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 1";"Automóvel";"Entre 30 minutos e 1 hora";3010,20867;"Fundamental incompleto";"Feminino";"Preta";66,8653846153846;3477;533200207;1,0339613963039
"18517";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Até 30 minutos";5017,01445;"Fundamental incompleto";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18518";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1500;"Médio completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18519";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Bicicleta";"Acima de 1 hora e 30 minutos";4013,61156;"Médio completo";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18520";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1400;"Médio incompleto";"Masculino";"Branca";70,1739130434783;4842;533200104;1,0339613963039
"18521";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1200;"Médio incompleto";"Feminino";"Outros";66,7323943661972;4738;533200204;1,0339613963039
"18522";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1200;"Fundamental incompleto";"Masculino";"Branca";64,3086419753086;5209;533200105;1,0339613963039
"18523";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";2207,486358;"Médio incompleto";"Masculino";"Outros";34,2272727272727;753;533200113;1,0339613963039
"18524";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1300;"Fundamental completo";"Masculino";"Branca";45,3913043478261;4176;533200109;1,0339613963039
"18525";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1505,104335;"Superior completo";"Masculino";"Preta";37,9692307692308;2468;533200111;1,0339613963039
"18526";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2608,847514;"Médio completo";"Masculino";"Branca";77,8333333333333;4203;533200106;1,0339613963039
"18527";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1204,083468;"Médio completo";"Feminino";"Branca";44,48;4448;533200209;1,0339613963039
"18528";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 30 minutos e 1 hora";1505,104335;"Médio completo";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18529";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Até 30 minutos";2307,826647;"Superior completo";"Masculino";"Branca";70,8571428571428;3472;533200107;1,0339613963039
"18530";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1200;"Médio completo";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18531";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1820;"Fundamental completo";"Masculino";"Preta";46,5483870967742;1443;533200112;1,0339613963039
"18532";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1806,125202;"Médio completo";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18533";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1100;"Médio completo";"Feminino";"Outros";33,7205882352941;2293;533200211;1,0339613963039
"18534";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1100;"Médio incompleto";"Masculino";"Branca";70,1739130434783;4842;533200104;1,0339613963039
"18535";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";903,062601;"Sem instrução";"Feminino";"Outros";52,5;3570;533200210;1,0339613963039
"18536";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";953,2327455;"Médio completo";"Masculino";"Outros";64,3086419753086;5209;533200105;1,0339613963039
"18537";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1605,444624;"Médio completo";"Masculino";"Outros";77,8333333333333;4203;533200106;1,0339613963039
"18538";"Leste";"Sol Nascente / Pôr do Sol";"Sul";"Ônibus";"Acima de 1 hora e 30 minutos";1204,083468;"Superior incompleto";"Masculino";"Preta";77,8333333333333;4203;533200106;1,0339613963039
"18539";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1103,743179;"Sem instrução";"Feminino";"Outros";47,0357142857143;3951;533200208;1,0339613963039
"18540";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1404,764046;"Fundamental incompleto";"Masculino";"Preta";64,3086419753086;5209;533200105;1,0339613963039
"18541";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1284,3556992;"Fundamental incompleto";"Feminino";"Outros";21,0526315789474;400;533200215;1,0339613963039
"18542";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1204,083468;"Médio completo";"Masculino";"Outros";37,9692307692308;2468;533200111;1,0339613963039
"18543";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";1304,423757;"Fundamental incompleto";"Masculino";"Outros";77,8333333333333;4203;533200106;1,0339613963039
"18544";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";3812,930982;"Superior incompleto";"Masculino";"Branca";77,8333333333333;4203;533200106;1,0339613963039
"18545";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1505,104335;"Fundamental incompleto";"Feminino";"Outros";52,5;3570;533200210;1,0339613963039
"18546";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";3010,20867;"Fundamental incompleto";"Masculino";"Outros";57,7741935483871;3582;533200110;1,0339613963039
"18547";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1200;"Médio completo";"Masculino";"Outros";64,3086419753086;5209;533200105;1,0339613963039
"18548";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";1505,104335;"Médio completo";"Feminino";"Branca";47,0357142857143;3951;533200208;1,0339613963039
"18549";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";1650;"Superior incompleto";"Feminino";"Branca";66,8653846153846;3477;533200207;1,0339613963039
"18550";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";3250;"Superior completo";"Masculino";"Branca";54,089552238806;3624;533200108;1,0339613963039
"18551";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1650;"Fundamental completo";"Masculino";"Branca";37,9692307692308;2468;533200111;1,0339613963039
"18552";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1505,104335;"Médio completo";"Masculino";"Outros";70,8571428571428;3472;533200107;1,0339613963039
"18553";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";1103,743179;"Médio completo";"Masculino";"Preta";70,8571428571428;3472;533200107;1,0339613963039
"18554";"Leste";"Sol Nascente / Pôr do Sol";"Central Adjacente 2";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2500;"Médio completo";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18555";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2100;"Médio completo";"Feminino";"Branca";66,8653846153846;3477;533200207;1,0339613963039
"18556";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1300;"Fundamental completo";"Masculino";"Outros";37,9692307692308;2468;533200111;1,0339613963039
"18557";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Bicicleta";"Até 30 minutos";1204,083468;"Médio completo";"Masculino";"Preta";77,8333333333333;4203;533200106;1,0339613963039
"18558";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";150;"Superior incompleto";"Feminino";"Outros";73,5694444444444;5297;533200205;1,0339613963039
"18559";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";2006,80578;"Fundamental incompleto";"Masculino";"Outros";37,9692307692308;2468;533200111;1,0339613963039
"18560";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1204,083468;"Fundamental incompleto";"Feminino";"Preta";52,5;3570;533200210;1,0339613963039
"18561";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 30 minutos e 1 hora";1600;"Médio completo";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18562";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";351,1910115;"Médio incompleto";"Masculino";"Outros";45,3913043478261;4176;533200109;1,0339613963039
"18563";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";3461,7399705;"Fundamental incompleto";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18564";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1304,423757;"Fundamental completo";"Masculino";"Outros";54,089552238806;3624;533200108;1,0339613963039
"18565";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 30 minutos e 1 hora";1200;"Médio incompleto";"Feminino";"Branca";44,48;4448;533200209;1,0339613963039
"18566";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Automóvel";"Entre 30 minutos e 1 hora";2700;"Médio completo";"Masculino";"Branca";45,3913043478261;4176;533200109;1,0339613963039
"18567";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"A pé";"Até 30 minutos";2000;"Superior completo";"Masculino";"Branca";37,9692307692308;2468;533200111;1,0339613963039
"18568";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";1200;"Superior completo";"Feminino";"Branca";63,7101449275362;4396;533200206;1,0339613963039
"18569";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Até 30 minutos";2000;"Superior completo";"Feminino";"Branca";63,7101449275362;4396;533200206;1,0339613963039
"18570";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";2000;"Superior incompleto";"Feminino";"Branca";52,5;3570;533200210;1,0339613963039
"18571";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";580;"Médio completo";"Feminino";"Outros";63,7101449275362;4396;533200206;1,0339613963039
"18572";"Leste";"Sol Nascente / Pôr do Sol";"Oeste";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";895;"Médio completo";"Masculino";"Preta";46,5483870967742;1443;533200112;1,0339613963039
"18573";"Leste";"Sol Nascente / Pôr do Sol";"Central";"Ônibus";"Entre 1 hora e 1 hora e 30 minutos";1200;"Médio completo";"Masculino";"Outros";70,8571428571428;3472;533200107;1,0339613963039
