endtime;A01nficha;A01ra;A01setor;A01npessoas;B01;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13_1;B13_2;B13_3;B13_4;B13_5;B13_6;B14_1;B14_2;B14_3;B14_4;B15_1;B15_2;B15_3;B15_4;B15_5;B16_1;B16_2;B16_3;B16_4;B16_5;B16_6;B17_1;B17_2;B17_3;B17_4;B17_5;B17_6;B18_1;B18_2;B18_3;B18_4;B18_5;B18_6;B19_1;B19_2;B19_3;B19_4;B19_5;B19_6;B19_7;B19_8;B19_9;B20_1;B20_2;B20_3;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1_1;C04_1_2;C05_1;C05_2;C05_3;C06_1;C06_2;C06_3;C06_4;C06_5;C06_6;C06_7;C06_8;C06_9;C06_10;C06_11;C06_12;C06_13;C06_14;C06_15;C06_16;C06_17;C06_18;C07;C07_1;C08;C08_1;C08_2;C09_1;C09_2;C09_3;C09_4;C10;C10_1;C10_2;C10_3;C10_4;C10_5;D01;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;D13;D14;grupo_pdad;UPT;criterio_brasil;arranjos;inseg_alimentar;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;PESO_PRE;PESO_DOM;TOT_DOM
20210616;64883;32;53320;1;1;2;3;99999;350;99999;1;3;1;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;2;99999;2;99999;99999;9;9;9;9;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;6;6;1;1;1500;1502,55;1500;1502,55;37,645;50,8097731239092;29114,0000000002
20211106;15965;1;53012;2;1;1;1;99999;99999;1;1;3;5;10;4;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;99999;2;99999;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;3;0;1;0;0;0;0;1;0;2;99999;1;1;5;1;59;59;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;6;1; ; ; ; ;16,957468879668;20,2117863720074;32925,0000000009
20211006;35057;26;53260;7;1;2;1;99999;99999;1;2;1;2;10;5;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;2;1;2;1;1;2;1;1;1;2;2;2;99999;2;99999;1;2;1;1;1;2;2;2;2;2;0;0;1;0;0;0;0;4;0;0;1;1;2;1;1;0;2;99999;2;99999;99999;26;26;26;26;1;0;0;9;1;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;5;5;3;1; ; ; ; ;34,124833997344;40,2965838509317;25950,9999999996
20210824;33750;6;53061;1;1;5;3;99999;800;99999;1;3;5;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;99999;99999;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;99999;2;99999;2;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;2;99999;1;4;4;6;6;88888;6;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;4;1;1;0;0;0;0;48,6816901408451;53,5991316931983;37036,9999999997
20210805;23179;6;53061;1;1;2;1;99999;99999;1;1;3;3;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;2;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;6;6;6;6;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;5;1;1; ; ; ; ;48,6816901408451;53,5991316931983;37036,9999999997
20211029;91006;24;53240;3;1;3;1;99999;99999;1;1;3;1;10;4;5;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;1;0;0;0;0;2;0;0;1;0;2;1;0;0;2;99999;1;1;1;24;24;24;24;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;2;7;1; ; ; ; ;7,68112543962485;7,86838709677419;6098,0000000001
20210710;51907;2;53020;4;1;2;1;99999;99999;1;1;3;1;9;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;2;2;1;1;2;99999;1;2;1;1;1;1;2;2;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;2;56;59;2;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;4;3;1; ; ; ; ;46,5694087403599;70,6168929110106;46819,0000000004
20211208;75593;1;53011;2;1;1;1;99999;99999;1;1;3;5;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;99999;1;2;1;1;1;1;2;1;1;0;1;1;1;0;1;1;0;2;1;1;1;3;0;1;1;0;2;99999;2;99999;99999;1;1;1;1;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;6;1; ; ; ; ;5,33381398702235;7,39687185946182;48413,0000000001
20210831;87023;5;53050;3;1;2;1;99999;99999;88888;1;3;2;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;4;1;1;2;2;2;2;2;1;1;2;88888;2;88888;2;2;1;1;1;2;2;1;1;2;99999;1;3;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;0;1;0;1;1;1;0;2;99999;2;99999;99999;5;1;5;5;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;5;3;3;1; ; ; ; ;33,578167115903;33,7186588921283;23131,0000000002
20211222;27432;1;53012;2;1;1;2;77777;99999;1;1;3;5;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;4;7;1; ; ; ; ;16,957468879668;20,2117863720074;32925,0000000009
20211105;6829;28;53280;3;1;3;1;99999;99999;2;1;3;1;9;3;4;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;1;1;0;1;1;0;0;2;99999;2;99999;99999;1;59;28;28;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;2;3;1; ; ; ; ;28,0683760683761;32,0298507462687;17167,9999999999
20211119;12422;24;53240;2;1;2;1;99999;99999;1;1;3;3;5;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;99999;1;1;1;2;1;1;1;2;2;2;1;0;1;0;0;0;0;0;0;1;0;0;2;0;2;1;0;0;2;99999;2;99999;99999;24;24;24;24;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;4;6;1;2780;2662,58326233435;1390;1331,29163116717;7,68112543962485;7,86838709677419;6098,0000000001
20210609;23673;13;53130;5;1;2;1;99999;99999;1;1;3;2;5;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;99999;99999;1;1;2;2;2;2;1;2;1;2;1;2;1;2;1;2;1;2;2;2;1;1;2;99999;1;2;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;2;1;1;1;0;1;1;0;0;2;99999;2;99999;99999;13;13;13;13;1;0;2;2;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;4;5;1; ; ; ; ;48,4137931034483;62,7093596059113;38190,0000000006
20211031;22568;20;53200;2;1;1;1;99999;99999;1;1;3;5;7;2;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;2;1;1;1;2;99999;1;1;1;1;1;1;2;1;1;0;1;1;0;1;0;0;0;2;0;1;1;0;3;1;0;0;1;1;2;99999;99999;20;59;59;59;1;0;1;0;0;1;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;2;6;1;16000;15515,7729675599;8000;7757,88648377994;31,7234513274336;33,0890736304823;52013,9999999985
20211008;79516;22;53220;2;1;1;1;99999;99999;1;1;3;5;8;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;99999;1;1;1;1;1;1;2;1;1;1;0;0;0;1;0;0;0;2;0;1;1;1;1;1;0;1;2;99999;1;1;5;22;22;59;59;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;2;1;22800;22109,9764787728;11400;11054,9882393864;17,5911365260901;21,1935193519352;23545,9999999997
20211014;31332;1;53011;4;1;1;1;99999;99999;1;1;3;5;9;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;2;1;0;1;0;3;1;0;0;2;99999;2;99999;99999;1;1;1;1;1;0;2;0;1;1;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;4;1; ; ; ; ;23,2221074380165;32,2041513715322;48413,0000000001
20210905;56998;14;53141;1;1;2;3;99999;400;99999;1;3;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;59;59;59;59;2;99999;99999;99999;99999;99999;2;2;1;2;2;2;2;2;99999;99999;99999;99999;99999;99999;4;4;5;1;2;1800;1759,3141020754;1800;1759,3141020754;32,6979865771812;46,2301510597626;26101,9999999996
20211003;67036;25;53252;2;1;2;1;99999;99999;2;1;3;2;3;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;99999;99999;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;99999;2;99999;1;1;1;1;1;2;2;2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;29;29;29;29;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;6;6;1; ; ; ; ;4,67578125;5,03762376237624;2544
20210903;37335;21;53210;1;1;1;1;99999;99999;1;1;3;5;3;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;99999;2;99999;1;1;1;1;1;2;2;2;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;21;15;21;21;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;7;6;1;1; ; ; ; ;34,9817880794702;26,5428571428571;16721,9999999998
20210816;78709;6;53061;2;1;2;1;99999;99999;2;1;3;2;4;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;6;6;6;6;1;0;5;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;5;5;6;1; ; ; ; ;48,6816901408451;53,5991316931983;37036,9999999997
20211023;75698;28;53280;4;1;2;1;99999;99999;2;1;3;4;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;88888;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;28;59;59;28;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;4;1;2500;2424,33952618123;625;606,084881545307;28,0683760683761;32,0298507462687;17167,9999999999
20211007;24802;33;53330;5;1;2;3;99999;600;99999;1;3;4;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;2;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;2;99999;2;99999;99999;3;59;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;5;5;1;1500;1454,60371570874;300;290,920743141748;18,2333333333333;26,9888268156425;14493,0000000001
20210826;38038;5;53050;2;1;3;1;99999;99999;2;1;3;1;13;4;5;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;88888;2;1;1;2;2;99999;2;99999;1;1;1;2;2;1;2;1;1;1;0;1;0;0;0;2;0;1;1;3;1;1;0;0;2;99999;1;1;3;5;56;5;5;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;5;1;6;1; ; ; ; ;33,578167115903;33,7186588921283;23131,0000000002
20211123;53775;27;53272;3;2;1;3;99999;1200;99999;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;2;99999;2;99999;99999;27;59;59;27;2;99999;99999;99999;99999;99999;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;4;3;2;6000;5746,58258057773;2000;1915,52752685924;22,8748159057437;12,3189522342065;7994,9999999999
20210608;83275;13;53130;4;1;2;1;99999;99999;1;1;3;4;6;3;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;99999;1;1;1;1;1;2;2;2;1;1;0;0;1;1;0;1;0;4;1;1;1;0;1;1;1;0;2;99999;2;99999;99999;13;2;13;13;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;4;3;1;3132;3137,3244;783;784,3311;48,4137931034483;62,7093596059113;38190,0000000006
20210928;11920;1;53014;4;1;2;1;99999;99999;1;1;3;2;12;3;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;4;1;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2;99999;2;99999;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;2;1;1;2;0;0;1;1;0;2;99999;2;99999;99999;1;1;1;1;1;0;1;1;0;1;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;4;1; ; ; ; ;5,50600600600601;7,44007490636704;3973
20210923;34243;10;53100;3;1;1;1;99999;99999;1;2;3;5;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;2;1;0;2;2;1;1;1;0;1;1;1;1;1;10;10;10;10;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;3;1; ; ; ; ;39,4311475409836;41,5724381625442;47060,0000000012
20210921;49229;25;53251;4;1;2;3;99999;900;99999;1;3;4;6;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;4;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;25;25;59;59;2;99999;99999;99999;99999;99999;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;3;6;3;2; ; ; ; ;13,0489642184557;16,7272727272727;8096
20211117;32240;20;53200;4;1;1;1;99999;99999;1;1;3;5;7;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;99999;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;5;2;0;5;0;7;1;1;0;2;99999;1;1;2;20;88888;29;29;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;1;4;1; ; ; ; ;31,7234513274336;33,0890736304823;52013,9999999985
20211012;14894;3;53031;1;2;1;3;99999;77777;99999;1;3;5;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;2;1;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;2;99999;2;99999;99999;3;3;59;59;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;4;1;1; ; ; ; ;61,5066777963272;74,457;74457,0000000001
20211012;61168;25;53252;3;1;2;1;99999;99999;2;2;2;4;3;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;99999;99999;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;99999;2;99999;1;1;1;2;1;2;2;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;99999;2;99999;99999;25;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;6;3;1;1400;1357,63013466149;466,666666666667;452,543378220496;4,67578125;5,03762376237624;2544
20211110;35585;1;53014;4;1;2;1;99999;99999;2;2;2;2;4;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;99999;99999;1;2;2;2;1;1;1;2;1;2;2;2;2;1;1;2;1;2;2;2;2;99999;2;99999;1;3;1;2;1;2;2;2;1;1;0;0;1;0;0;0;2;0;1;0;1;0;2;1;0;0;2;99999;2;99999;99999;1;1;1;1;1;0;4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;6;4;4;0;0;0;0;5,50600600600601;7,44007490636704;3973
20211004;54164;18;53180;4;1;2;1;99999;99999;2;2;3;4;5;2;1;2;2;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;99999;99999;2;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;1;2;2;1;1;2;99999;1;1;2;1;1;2;2;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;25;25;25;59;2;99999;99999;99999;99999;99999;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;6;7;2;3300;3200,12817455922;825;800,032043639806;14,1032064128257;15,7749790694488;13897
20210525;68162;17;53170;4;1;1;1;99999;99999;1;1;3;5;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;4;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;1;0;3;0;1;1;1;0;2;99999;2;99999;99999;17;3;1;17;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;3;4;1; ; ; ; ;20,520202020202;22,9059674502713;12667,0000000001
20211004;32866;7;53070;4;1;2;1;99999;99999;1;1;3;2;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;1;1;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;2;99999;2;99999;99999;7;59;59;7;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;4;1;0;0;0;0;28,2474048442907;38,1254545454545;20968,9999999998
20211106;25343;1;53012;4;1;1;1;99999;99999;1;1;3;5;9;4;3;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;0;0;0;1;0;3;0;1;2;3;2;1;1;0;1;1;2;99999;99999;1;59;59;59;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;1;3;1;14200;13600,2454407006;4733,33333333333;4533,41514690021;16,957468879668;20,2117863720074;32925,0000000009
20210525;15752;12;53120;2;1;2;5;99999;99999;99999;1;3;2;5;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;3;59;59;12;1;1;0;0;0;0;1;1;1;1;1;1;1;1;99999;99999;99999;99999;99999;99999;3;6;6;7;4; ; ; ; ;61,2152974504249;70,8424304840371;68787,9999999999
20210724;29499;13;53130;3;1;2;1;99999;99999;2;1;3;1;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;99999;1;2;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;3;0;0;2;0;0;1;1;0;2;99999;2;99999;99999;13;2;13;13;2;99999;99999;99999;99999;99999;2;1;2;2;2;2;2;2;99999;99999;99999;99999;99999;99999;3;7;3;3;2; ; ; ; ;48,4137931034483;62,7093596059113;38190,0000000006
20210915;22298;23;53230;4;1;2;1;99999;99999;1;1;3;1;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;1;2;1;1;1;1;2;2;1;2;2;2;1;2;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;2;99999;2;99999;99999;1;5;5;5;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;2;3;4;1;6250;6108,72952109515;1562,5;1527,18238027379;3,5156862745098;5,32409381663113;2497
20211218;44926;30;53301;4;1;3;1;99999;99999;1;1;3;1;12;4;4;1;1;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;0;1;0;1;0;4;0;1;1;1;1;1;1;0;2;99999;1;1;4;30;1;59;30;1;0;2;1;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;1;4;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20210820;77171;27;53272;4;1;3;1;99999;99999;1;1;3;1;7;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;99999;1;2;1;1;1;2;2;1;2;1;2;0;1;0;0;0;0;3;0;0;1;0;2;1;1;0;2;99999;2;99999;99999;27;27;27;27;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4;3;4;1; ; ; ; ;22,8748159057437;12,3189522342065;7994,9999999999
20210728;44006;3;53031;1;1;1;5;99999;99999;99999;1;3;5;4;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;88888;88888;1;1;1;1;1;1;2;2;99999;1;1;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;2;99999;2;99999;99999;3;59;59;59;2;99999;99999;99999;99999;99999;1;1;1;2;2;88888;88888;2;99999;99999;99999;99999;99999;99999;2;6;5;1;5;2600;2600;2600;2600;61,5066777963272;74,457;74457,0000000001
20210716;44431;3;53031;2;1;2;1;99999;99999;1;1;3;1;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;2;99999;2;99999;99999;9;9;9;9;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;5;6;1;3000;3000;1500;1500;61,5066777963272;74,457;74457,0000000001
